,transcript_id,question_addressee,justice,question_text
667,2024.23-677-t01,petitioner,Brett M. Kavanaugh," -- why -- okay, assuming  --why is it correct?  In other words, it does seem, as Justice Kagan's questions indicate, that the Rockwell above the line and the Rockwell footnote, you would think, would come out the same way under the text of the statute. So I guess, assuming the above-the-line part is correct, why does the text of the statute support Footnote 6?"
668,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," Suppose a diversity case  --I have a diversity case, I file it in state court, it's removed to federal court, and once I'm in federal court, I join a non -diverse party. Can the federal  -- can the federal court hold onto that case?"
669,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," Yeah. Well, why should there be a different rule regarding parties and claims?"
670,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," If we thought that the Eighth Circuit's decision is right as a matter of first principle, what relevance, if any, would this line of court of appeals decisions have in our decision-making?"
671,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," Well, this goes back to a question that Justice Barrett asked. Usually, when we apply this old soil rule, we're talking about a term of art in the statute about which there was a body of preexisting precedent. What term of art can you point to here that supports your argument?"
672,2024.23-677-t01,petitioner,Clarence Thomas," Justice Sotomayor asked you about what happens when the  --a judge dismisses some of the federal -- the federal claims, and you responded to that. And she was referring to (c)(3),  which only refers to the district court dismissing those claims. It says  -- but (c)(3) says nothing about the instance in which the party amends the complaint and  eliminates the federal claims. Would you address that?"
673,2024.23-677-t01,petitioner,Clarence Thomas," But  -- but do you agree that when the district court dismisses a claim, it remains in the case?"
674,2024.23-677-t01,petitioner,Clarence Thomas, Do we normally think of a complaint that's amended by the party to eliminate a federal claim as still having that claim?
675,2024.23-677-t01,petitioner,Clarence Thomas, So when does an amended complaint supersede the earlier complaint?
676,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," When many courts of appeals have considered a question and they've all decided it the same way, that certainly requires very respectful consideration. They are very likely correct. But would you also recognize that there can be circumstances in which there can be sort of a snowball effect in busy courts of appeals, particularly on certain -- a certain  category of issues so that if a court of appeals decides a question one way, then the next one just latches onto that, and pretty soon, courts of appeals confronting an issue are very likely to say:  Wow, if all these other circuits have gone this way, I'm not going to create a conflict in the circuits on this, I'm just going to go along with it. Do you think that's a  --a dynamic that can occur in courts of appeals and, if so, should we take it into account?"
677,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," Well, do you think that  --that courts of appeals read our decisions differently than we may?  I mean, you know, I'm  --I was on a court of appeals for 15 years. If I saw a strong dictum in a Supreme Court decision, I would very likely just salute and move on. But, here  -- (Laughter.)"
678,2024.23-677-t01,petitioner,"Samuel A. Alito, Jr."," -- both when we're considering  -- you know, when we're considering what we've written  -- we know how these things are written. You know, we know how these footnotes are written. Can -- do we have liberty to read them a little bit differently?"
679,2024.23-677-t01,petitioner,Sonia Sotomayor," I go back to Congress knew when to adopt or not adopt a particular circuit court reading, and it didn't do anything with 1367, but it did do with diversity to codify that. So I don't know how much the old soil counts. But let's go back to first principles. What's the justification for this?  Plaintiff manipulation, correct?"
680,2024.23-677-t01,petitioner,Sonia Sotomayor," So how doesn't Rule 15 take care of that?  It gives plaintiffs a narrow window to amend and, otherwise, it needs to seek permission. So why didn't the district court simply deny permission here?"
681,2024.23-677-t01,petitioner,Neil Gorsuch," We talked a lot about 1367, but I'm not  sure we paid much attention yet to 1447. And I -- I can certainly see the argument that the operative complaint should be the one at the time of removal under the old version of  1447, which suggests that a case should be remanded if it was improvidently removed. That -- that does seem to focus the Court's attention on the complaint at the time of removal. And I think a lot of the court of appeals kind of have been operating under  that kind of idea of the rule. But it's been amended, and it now reads that -- that a case should be remanded if  at any time it appears that the district court lacks subject matter jurisdiction, which, you know, just reading that, one might  -- and I'm sure we're going to hear this argument, so I wanted to give you a chance to respond to it before you sit down  -- that that focuses the Court's attention on  --on the then-operative complaint. Thoughts?"
682,2024.23-677-t01,petitioner,Neil Gorsuch," -- for a very long time. And now it's come back to looking more directly at the -- the then-operative complaint, doesn't it?"
683,2024.23-677-t01,petitioner,Neil Gorsuch," -- with respect to the amount in controversy. We've been around that  --that tree a few times. So putting aside that point, have you got anything else you want to say about it?"
684,2024.23-677-t01,petitioner,Brett M. Kavanaugh," I just want to make sure on the state of the law, and maybe following up on Justice Kagan's question, because you would think when you pick this up, if you were uninitiated, that there would be a standard rule. Look at the complaint at the time of filing or removal, or look at the complaint at the time of amendment. But at least as I looked at everything, it's just a mess, right?  There's just boxes everywhere where, you know, in the diversity context, destroying diversity almost always compels dismissal or a remand, but reducing the amount in controversy or changing citizenship of a party almost never does. Right?  Is that correct?"
685,2024.23-677-t01,petitioner,Brett M. Kavanaugh," And by ""settled law,"" you mean Footnote 6, you mean Cohill?  Or what are you referring to there?"
686,2024.23-677-t01,petitioner,Ketanji Brown Jackson," Just a couple of quick points. So you keep talking about protecting the defendant's prerogative of removal. But I thought there was also sort of basic principles about the plaintiff's prerogative to bring a case in state or federal court to be the master of their claims. And so what I don't understand is why the plaintiff has to be stuck with the jurisdictional consequences of claims they are no longer bringing?  They've given up their ability to seek relief on the federal claims, and so it just seems odd to me, especially when our case law kind of generally links jurisdiction with the claim, you have to have jurisdiction for every claim, those two concepts run together, and yet somehow they can drop  claims and still be, in your view, subject to the jurisdictional consequences of that. That just seems discordant to me, so can you speak a little bit about that?"
687,2024.23-677-t01,petitioner,Ketanji Brown Jackson," But Justice Gorsuch points to statutes that talk about remand. So, even though the defendant has exercised its right of removal, there are circumstances in which that right is not given precedence. The case goes back to state court, right?"
688,2024.23-677-t01,petitioner,Ketanji Brown Jackson," Can I just ask you about the text, moving quickly because I'm  mindful of the time. I don't understand how the question could possibly be whether or not there is original jurisdiction at the time of removal. Of course, there is. That's why the case gets to be removed. I mean, there's no question there that does any work because you only get to remove it if there's original jurisdiction. So isn't the question really what happens when, after we've identified original jurisdiction and it's removed, the claims over which there were original jurisdiction drop out? Can supplemental jurisdiction be exercised when those original jurisdiction claims are no longer there?  When we look at the text of 1367, I don't understand your argument that supplemental jurisdiction arises in that situation because (a)  says, in any civil action of which district courts have original jurisdiction, the district court shall have supplemental jurisdiction. But, in my scenario, original jurisdiction is gone. So how can you have  supplemental jurisdiction in a situation like this?"
689,2024.23-677-t01,petitioner,Ketanji Brown Jackson, So wouldn't we expect it to say in which the district court had original  --or ever had original jurisdiction? It seems to be in the present tense saying that you have to have original jurisdiction in order to exercise supplemental.
690,2024.23-677-t01,respondent,Clarence Thomas," Mr. Keller, would you spend a bit more time on the application of 1367 and how it supports your argument?"
691,2024.23-677-t01,respondent,Elena Kagan," I think not logic but experience, you lose, Mr. Keller, because the experience cuts the other way. I mean, just the -- this has all -- until the Eighth Circuit came along, the position of the Petitioners has always been understood, assumed. Every -- everybody thought that that was the rule. And it was a rule which really has no adverse consequences because everybody remands these cases anyway. In 99 percent of the cases, these -- these  --you know, there's a remand. So, like, what harm is this rule doing?  And this rule has existed in every single circuit court for lo these many years."
692,2024.23-677-t01,respondent,Amy Coney Barrett," Counsel, your friend on the other side -- were you finished?"
693,2024.23-677-t01,respondent,Amy Coney Barrett, Your friend on the other side says that this would wreak havoc with the Class Action Fairness Act and remove cases. Do you want to address that?
694,2024.23-677-t01,respondent,"John G. Roberts, Jr."," Counsel, we have had cases where we came out the other way than every court of appeals had come out, right?"
695,2024.23-677-t01,respondent,Brett M. Kavanaugh," Just go back to the state of the law. I certainly didn't use the word ""arbitrary.""  It's just that each bucket has developed  based on its own idiosyncratic considerations. And you can't  necessarily get a through line of look at the time of filing or the time of amendment at least as I look at them. And it's beyond just amount in controversy. It's change in citizenship as well. I just want to  --do you agree with that on the change in citizenship?"
696,2024.23-677-t01,respondent,Brett M. Kavanaugh," Right. And then, on  Footnote 6, let me just -- I know you're going to disagree that it controls. If  --if it does control, I mean, if it is binding, it goes  against you in this case, correct?"
697,2024.23-677-t01,respondent,Elena Kagan," And, you know, I just wonder, so you look at Footnote 6. To me, Footnote 6 is like somebody said:  Hey, but how about Cohill?  And then they said:  Oh, yeah, Cohill, so we have to put in Footnote 6. And  -- and so the fact that Footnote 6 is there suggests a certain kind of reading of Cohill. And, you know, what Cohill was about that it  -- was this question of do you have to dismiss a case or can you remand the case back to the state court?  But Cohill's logic does cut against you, I think, fairly heavily here because, as I read, Cohill what it does is say something like this:  You know, the supplemental  jurisdiction business, ever since Gibbs, we've understood it as a completely discretionary area of jurisdiction. You can keep the case. You can dismiss the case. If you can keep the case  and you can dismiss the case, surely you should be able to remand the case as well. And that's the essential logic of Cohill. It's like everything is discretionary  in this area, why shouldn't this be too?  But that logic really does cut against you because it suggests that everything is discretionary in this area, including keeping the case."
698,2024.23-677-t01,respondent,Elena Kagan," Well, how about if I think that the text doesn't really help either of you?  The -- you know, you're saying text; you're saying text, and, in fact, neither of you really has a very strong argument about text and we have to decide this case on other grounds."
699,2024.23-677-t01,respondent,"Samuel A. Alito, Jr.", Do I understand your -- what you just said to mean that you would win this case even if 1367 had never been enacted?
700,2024.23-677-t01,respondent,Neil Gorsuch," Why  --why -- why  -- why would we say Cohill addressed this?  As I understand it, in  -- the question there was whether to remand or dismiss, and this -- this issue wasn't presented to the Court at all."
701,2024.23-677-t01,respondent,Neil Gorsuch, And do you have any way to rationalize St. Paul Mercury other than it's been codified now?
702,2024.23-677-t01,respondent,Amy Coney Barrett," Mr. Keller, in thinking about -- you know, Justice Kavanaugh was talking about the different boxes and some of the inconsistencies. One way I've been thinking about this is I think it's been true for a very long time, back to Strawbridge versus Curtiss and the complete diversity requirement, you know, talking about Mottley and the well-pleaded complaint rule, that the Court for a very long time exercised a pretty free hand in interpreting 13-1 and --1331 and 1332. That language is identical to Article III, but yet the Court interpreted it to mean something different. And I think that in the Gibbs regime pre -1367, the Court was exercising a pretty free hand in -- in articulating the  contours of pendent jurisdiction and ancillary jurisdiction before Congress controlled it. Can you think  -- I mean, I think a lot of this case seems to kind of come down to is that just the way we've been treating jurisdictional statutes and do we keep it up with 1367, or in 1367 because, in Finley, the Court kind of said no, look, Congress, there need to be clear jurisdictional rules, expressly invited Congress to address it, which Congress did. Would you say, do you think it's fair to say, or can you think of a counter-example that in 1367, when it comes to supplemental jurisdiction, the Court has tightened its belt and isn't being as free-wheeling, or can you think of other examples where the Court, this Court, has done kind of what the court of appeals seemed to have continued to do in 1367, which is maybe make a little bit more jurisdictional policy than was set out in the text?"
703,2024.23-677-t01,respondent,Ketanji Brown Jackson," Setting aside 1367, going back to Justice Alito's question, I'm wondering whether the sort of core principles  basis for your position is basically the plaintiff is the master of the complaint. They get to plead the claims. For federal question jurisdiction, the claims matter. That is, jurisdiction is based on the claims that the plaintiff pleads. If the claims are amended, the federal court can be divested of jurisdiction, and removal really has no bearing on the scope of jurisdiction or at least that's never been established, that  -- that how it comes to federal court matters with respect to an amended complaint. Is that roughly where you're coming from with the principles that would underlie this, even setting aside the statute?"
704,2024.23-677-t01,respondent,"John G. Roberts, Jr."," Justice Thomas?  Justice Alito? Justice Kavanaugh? Thank you, counsel."
705,2024.23-583 -t01,petitioner,Clarence Thomas," Does the government always revoke a decision when it discovers, later discovers, a sham marriage?"
706,2024.23-583 -t01,petitioner,Clarence Thomas, Are there revocations that you think are not reviewable?
707,2024.23-583 -t01,petitioner,Clarence Thomas, So you're saying it has to be for a reason other than the initial reason?
708,2024.23-583 -t01,petitioner,"John G. Roberts, Jr."," I mean, I get -- the government's position as far as I can tell is that you -- you just won't take yes for an answer. You want there to be review rather  than review after revocation. And they're saying you can get that. Just apply again, and you'll get exactly what you would have -- you think you're entitled to, which is judicial review of the decision. What -- what more can -- what more do you want?"
709,2024.23-583 -t01,petitioner,"John G. Roberts, Jr."," Well, we'll worry about the other kinds of petitions in a case where they're raised. It seems to me that yours is pretty straightforward. And I'm sure -- I'm sure the government is sorry for the years, but it seems to me that that's the type of relief you would get. The relief is not going to be that they approve your application, right?"
710,2024.23-583 -t01,petitioner,"John G. Roberts, Jr."," So that's another  -- another case that is not like yours, right?"
711,2024.23-583 -t01,petitioner,"John G. Roberts, Jr."," Well, isn't that  --isn't that the argument you're going to make on the merits when you -- if you do reapply?"
712,2024.23-583 -t01,petitioner,Ketanji Brown Jackson," Isn't that better than arbitrarily going back and forth?  I mean, the  -- the -- if the government is consistent in its practices with respect to how it exercises its discretion, isn't that what one would want  in a rule of law kind of scenario?"
713,2024.23-583 -t01,petitioner,Amy Coney Barrett," What if it did? What if it started exercising discretion?  Would your case go away?  Or what if it had been conducting itself the way Justice Jackson is positing, you know, sometimes revoking it, sometimes not?  Then do you have no case? "
714,2024.23-583 -t01,petitioner,Amy Coney Barrett, What if they don't give a reason for revoking it?  Do they have to?
715,2024.23-583 -t01,petitioner,Amy Coney Barrett," I mean, how are we supposed to know if it was because they concluded it actually was a sham marriage?"
716,2024.23-583 -t01,petitioner,Amy Coney Barrett," But we're interpreting the statute. I mean, the statute  doesn't itself require a reason, right?"
717,2024.23-583 -t01,petitioner,Sonia Sotomayor," Counsel, I  -- I -- you've conceded that 1155 doesn't say mandatorily you have to revoke, correct?"
718,2024.23-583 -t01,petitioner,Sonia Sotomayor," Well, you think the  -- the fact that they didn't revoke makes it waiveable?  They could -- that makes no sense to me."
719,2024.23-583 -t01,petitioner,Sonia Sotomayor," -- what do you do with 1182(i), which allows the attorney general to waive the fraud bar if the applicant is the spouse of a U.S. citizen and refusing admission would result in extreme hardship to the citizen?  It seems to me that if the government chose -- it just hasn't, but that doesn't mean much to me. If it chose, if someone was here,  let's say, 50 years, I suspect there's going to be a lot of movement for the government not to revoke on the basis of sham  marriage. "
720,2024.23-583 -t01,petitioner,Sonia Sotomayor," So, if they're not obligated to, they can't waive either?  Well, your  -- "
721,2024.23-583 -t01,petitioner,"Samuel A. Alito, Jr."," Why does it matter whether the government, in fact, has been exercising discretion?  1252(a)(2)(B)(ii) strips jurisdicti on over decisions Congress specified to be in the agency's discretionary authority. It uses the term ""authority.""  So why does practice matter? "
722,2024.23-583 -t01,petitioner,"Samuel A. Alito, Jr."," Well, if you concede that interpretation of the provision that I just mentioned, then what do you do with a very straightforward statutory argument, if you put  that together with 1255, you're in a lot of trouble?"
723,2024.23-583 -t01,petitioner,Elena Kagan," If I understand the argument, it's that we're supposed to ignore the very discretionary language of 1255 because of the very non-discretionary language of 1154(c). But the non-discretionary language of 1154(c) does not pertain to revocations. It applies -- it pertains instead to the initial approval or denial of a petition. And you're saying, well, how could it be that you  -- that that wouldn't also pertain to revocations?  But there might be good reasons  why Congress would have thought, no matter what you do or no matter what we demand that you do at the initial stage, once you've already given a petition, there might be reasons to just keep the status quo going. There might be  --it might be costly to change. There might be reliance interests. Whatever. The --the decision to revoke is just different from the decision to approve or deny in the first instance. So this language about approving or denying in the first instance doesn't really speak to the decision to revoke, which is instead governed by 1255."
724,2024.23-583 -t01,petitioner,"John G. Roberts, Jr."," Thank you, counsel. Justice Thomas? Justice Alito, anything?  No? Justice Barrett?"
725,2024.23-583 -t01,petitioner,Ketanji Brown Jackson," Yes. Can I just quickly ask about  --your client is not in removal, right?"
726,2024.23-583 -t01,petitioner,Ketanji Brown Jackson," So it wasn't  -- it wasn't briefed, though, in this case?"
727,2024.23-583 -t01,petitioner,Ketanji Brown Jackson, So any holding against you would have to make clear that we're reserving that issue?
728,2024.23-583 -t01,respondent,Clarence Thomas, But don't you think it's a bit odd that the underlying determination initially was not discretionary and now it is being disposed of after the fact in a discretionary way?
729,2024.23-583 -t01,respondent,Neil Gorsuch," Ms. Sinzdak, your friend on the other side suggested that the government has never exercised its discretion to overlook a sham marriage. Is that correct?"
730,2024.23-583 -t01,respondent,Neil Gorsuch, Okay. The other question I had is your friend on the other side also suggests that this obligation of approval is ongoing because you cannot grant a green card either or any kind of visa relief in the end if there is a sham marriage. Is that right?
731,2024.23-583 -t01,respondent,Neil Gorsuch," But, other than that carveout for an effect on a U.S. citizen, the  bar is mandatory?"
732,2024.23-583 -t01,respondent,Neil Gorsuch," The  --the case -- cases below which you cite and rely on have this broad reading of the bar. But many of them, including the Eleventh Circuit, also permit  review on an allegation of procedural error, including, it seems, procedural error of regulations that the  --the agency's adopted itself. Where do you stand on whether those decisions are reviewable?"
733,2024.23-583 -t01,respondent,Neil Gorsuch," So, even if the government completely abandons its existing procedures, ignores them willy -nilly, that's not reviewable in the government's view?"
734,2024.23-583 -t01,respondent,Elena Kagan," You said that you didn't know of a case in which revocation wasn't the decision, but you -- but you also said you didn't know of a policy that made revocation automatic. Is that what you said?"
735,2024.23-583 -t01,respondent,Elena Kagan," I  --I understand. We're talking about, in practice, do they think of themselves as having a policy of yes, of course, we would always revoke?  Or do they think of themselves as having something like: Well, of course, we would usually revoke, but we retain the right to not revoke in certain circumstances?"
736,2024.23-583 -t01,respondent,Elena Kagan," So what you're saying  is that there really are no set of circumstances in which they would say, in this case, because  of the peculiarities of this case, we're not going to revoke?"
737,2024.23-583 -t01,respondent,Elena Kagan," Well, I guess, you know, the ""in general"" in that sentence, is it in general, or is it always?  Like, when you talk to them, do they say:  Of course, we always revoke?"
738,2024.23-583 -t01,respondent,Elena Kagan," So I'm asking, do they have a policy of never -- of always revoking?"
739,2024.23-583 -t01,respondent,Ketanji Brown Jackson," Do you agree that Bouarfa could obtain judicial review by refiling a petition in this case?  The government's not going to pop up and say if he tries to do that, no?"
740,2024.23-583 -t01,respondent,Ketanji Brown Jackson," Then she could get review judicial review at that point?  All right. The applicability of the judicial review bar in 1252 it seems to me is a threshold determination that hasn't been briefed here. So, if we agree with you that the discretionary nature -- about the discretionary nature of the revocation provision, would you have any problem with a line that expressly preserves that threshold question?"
741,2024.23-583 -t01,respondent,Ketanji Brown Jackson," No, I mean, you -- you  -- you -- you think the issue comes out in the government's favor, but, clearly, it's a threshold question. I mean, we have  -- we --we -- we would have to decide whether 1252 applies. And my concern is that by just jumping to your conclusion -- let's say I, for the purpose of this, agree with you that this is a discretionary decision under 1154 or 1155. We only get to precluding judicial review through 1252, correct?"
742,2024.23-583 -t01,respondent,Ketanji Brown Jackson," In other words, the -- the -- the judicial stripping -- the -- the jurisdiction stripping comes from 1252?"
743,2024.23-583 -t01,respondent,Ketanji Brown Jackson," Yes. Setting that aside, the parties here have been assuming that the jurisdiction stripping is coming from 1252?"
744,2024.23-583 -t01,respondent,Ketanji Brown Jackson," And 1252 says you don't have jurisdiction of discretionary decisions. And so the argument here has been about whether or not this is a discretionary  decision. But there's a threshold issue because it seems to me  --at least I haven't found a case in which we have applied 1252 jurisdiction stripping in the non-removal context. So, if we were to suddenly say in agreement with you this is discretionary and, therefore, there's jurisdiction stripping under 1252, we would be assuming that 1252 applies in this context. And so I'm asking you  --you know, your counsel on the other side says, yes, we're all over here looking at the nature of this. Is it discretionary?  But you should at least make clear that there is this threshold issue and preserve it because we have not briefed it. Is the government on board with at least that little  --even though I know you think you win."
745,2024.23-583 -t01,respondent,Ketanji Brown Jackson," But we have to decide it. I mean, I'm just saying I don't want the answer to this question to necessarily decide -- and there's a  -- there's a cert petition, I understand, that's coming up that's asking just this question. Amicus here says this is a separate question. We don't have to -- you all haven't briefed the answer to this question, correct?"
746,2024.23-583 -t01,respondent,Sonia Sotomayor," Justice Gorsuch's hypothetical would give rise to a constitutional challenge, wouldn't it?"
747,2024.23-583 -t01,respondent,Sonia Sotomayor, That if  --if the INS just decided to throw the pile of applications on the floor?
748,2024.23-583 -t01,respondent,Neil Gorsuch, The government has no position on whether an individual can raise a constitutional claim about a -- a  -- a --a violation in revocation?
749,2024.23-583 -t01,respondent,Neil Gorsuch," After the denial of the visa at the end of this process, which, as your friend points out, is a continuing process, but not after the revocation decision itself? That's the government's view?"
750,2024.23-583 -t01,respondent,Neil Gorsuch," Don't you think that's an important thing for us to know in terms of interpreting the scope of this, to say,  if we're going to insulate substantive and procedural determination  --questions, arbitrary-and-capricious-type decisions, the throwing the papers up in the air, and perhaps  that's what happened here, we don't know for all we know, don't you think it's important for us to understand whether you'd really even bar  constitutional questions?"
751,2024.23-583 -t01,respondent,Neil Gorsuch," If you agree that it's reviewable at the end of the process, the visa process, why wouldn't the same be true here?  This question of the sham-marriage determination, would be  --would it be reviewable at the end of  --at the end of the process?"
752,2024.23-583 -t01,respondent,Neil Gorsuch, Okay. So it's reviewable at the beginning. It's reviewable at the end. You're just saying this one's not reviewable in the middle?
753,2024.23-583 -t01,respondent,Neil Gorsuch," And on constitutional claims, we don't know?  Wait?"
754,2024.23-583 -t01,respondent,"John G. Roberts, Jr."," Thank you, counsel. Justice Thomas? Justice Alito, anything further?  No? Justice Jackson -- oh, Justice Barrett?  Thank you, counsel."
755,2024.23-715-t01,petitioner,Clarence Thomas," Are there other benefits other than cash under -- under, what is it, Title XVI?"
756,2024.23-715-t01,petitioner,Sonia Sotomayor," Could you clarify for me the Medicare  -- the Medicaid regulation that the government replies  --relies on?  It's some  --it has something to do with, if someone's on Medicaid, if they receive more than $30 a month in income, they're no longer eligible for SSI?"
757,2024.23-715-t01,petitioner,Amy Coney Barrett," Ms. Sherry, am I correct  -- I just want to clarify that you're not challenging any of the specific codes, because people fall out for different reasons, you know, wrong address and all of that, some of the S codes?"
758,2024.23-715-t01,petitioner,Amy Coney Barrett," But you're not challenging any of those, and the D.C. Circuit held that those challenges were waived?"
759,2024.23-715-t01,petitioner,Amy Coney Barrett," -- if you --if you lost, it's still possible for you in other litigation, if -- even if not on remand, if it's waived, to challenge particular codes?"
760,2024.23-715-t01,petitioner,Ketanji Brown Jackson," So, as a textual matter, you seem to be distinguishing program eligibility, as you say, and eligibility for a payment, and I'm just wondering whether that's pretty common. I mean, I sort of conceive of other benefits programs in the federal scheme in a similar way. I sort of thought that's what we were saying in Empire, that you could have Medicare where you have criteria for program eligibility, but just because you don't get the benefit doesn't mean that you don't qualify for the DSH fraction. Is that sort of how your argument works?"
761,2024.23-715-t01,petitioner,Ketanji Brown Jackson," The larger group of program eligibility because it doesn't, in your view, make any sense that whether or not a person gets a payment is  --has some sort of relationship to the DSH fraction?"
762,2024.23-715-t01,petitioner,Elena Kagan," Can I step back a minute, Ms. Sherry, and just ask you about the nature of your argument?  Because you start both  in the briefs and then again this morning, you know, by saying ""entitled to benefits"" can't  mean the same thing when it's used twice in one  -- can't mean different things when it's used twice in one sentence. But, of course, this is ""entitled to benefits under Medicare"" and ""entitled to benefits under SSI.""  And -- and Empire was all about what ""entitled to benefits under the Medicare program"" meant. I mean, it did a sort of micro-analysis of the Medicare statute and its structure and its purposes and its text. So, if we thought that the SSI program was completely different, if we thought that  -- and I know your argument is that it's not  -- but, if we thought that, this argument about the language can't mean different things in the same sentence would completely go away, isn't that correct?"
763,2024.23-715-t01,petitioner,Elena Kagan," Wel l, I --I guess the question, though, is, you know, what it means to be entitled to benefits under either program. And if you thought what it meant is -- is very different to  --you know, that ""entitled to benefits under Medicare"" was very different from ""entitled to benefits under SSI"" or, similarly, that ""eligibility for benefits under Medicare"" was very different from ""eligibility for benefits under SSI,"" then that's the way you would read the statute, correct?"
764,2024.23-715-t01,petitioner,Elena Kagan," So it's just that, you know, just to put it in its starkest form, in the end, this is a question about the nature of SSI, right?  If you're right, you win. If the government is right, the government wins. In the sense of is SSI a program that  gives you lots of different kinds of benefits once you qualify for it, one might go away, but you  retain the others, or is SSI just a monthly check that you get in the mail?"
765,2024.23-715-t01,petitioner,"Samuel A. Alito, Jr.", Okay. So we get -- we get to those arguments. Now another argument that you have is that this is like Empire Health. But isn't Medicare different from SSI in at least two very important effect -- respects that Empire Health emphasized?  SSI payments are not automatic and they're not enduring. Isn't that -- that true?  And that is not true of Medicare?
766,2024.23-715-t01,petitioner,Brett M. Kavanaugh," What do you mean by the word  --I'm going to ask the government this too  --what do you mean by the word ""insurance""?"
767,2024.23-715-t01,petitioner,Neil Gorsuch," Ms. Sherry, if we might take a hypothetical. Let  --let's say I have a 70-year-old person who's deemed eligible for SSI because of his income but then certain months in the year makes over a million dollars a month. I know that's unlikely, but let's just suppose it. Is he entitled to benefits for the full  year?"
768,2024.23-715-t01,petitioner,Neil Gorsuch, Is he entitled to benefits under your view for the full year?
769,2024.23-715-t01,petitioner,Elena Kagan," I mean, it seems to me Medicare is quite different from this in that respect. I mean, the -- there were lots of arguments in Empire Health, but one of the main  ones was, even if you had reached the cap on hospital care, there were other kinds of care that you could access under Medicare. So you had reached the cap in terms of your hospital stay, but you could get outpatient treatment for some other condition. So the Medicare was not going away. But, here, the only thing that there is, which really is the cash payment, is going away in the months in which the person receives more than the threshold income, isn't that right?"
770,2024.23-715-t01,petitioner,"John G. Roberts, Jr."," Thank you -- thank you, counsel. Justice Thomas, anything? Justice Alito?"
771,2024.23-715-t01,petitioner,Sonia Sotomayor," Assume  -- assume that the vocational rehabilitation benefit that you th ink is a part of Title XVI and the 1382h that you think is a part of it, how about if we disagree that the vocational rehab is a -- is a program run separately from Title XVI?  So what are you left with?  Are you left only with the argument that this is a  -- and it's a powerful argument, I'm not denigrating it -- that this is  an insurance program for a year, that you're guaranteed payment at least if your income is low for that year, so if you don't get it one month, you're still going to be getting it the second, third, or fourth?  That sounds like a program to me too. But part of your argument that some of my colleagues are focused on is the fact that there are no other benefits for that month."
772,2024.23-715-t01,petitioner,Sonia Sotomayor, So why don't you spend a moment on the government's counter-arguments as to why those two provisions are not part  --they're not additional benefits?
773,2024.23-715-t01,petitioner,"John G. Roberts, Jr.", Justice Kagan? Justice Gorsuch? Justice Kavanaugh?
774,2024.23-715-t01,petitioner,Brett M. Kavanaugh," I have a couple questions. On Justice Gorsuch's hypothetical about the SSI millionaire, I mean, that's  unlikely to happen in the real world, but it could happen. But couldn't it also happen that  someone on Medicare has, you know, golden insurance, private insurance that's going to cover them, so they never really need Medicare  even though they're in the Medicare program?"
775,2024.23-715-t01,petitioner,Brett M. Kavanaugh, It -- it is more likely why?  Why is  -- I think it is more likely. Why is that more likely?
776,2024.23-715-t01,petitioner,Brett M. Kavanaugh," Okay. And then last question. This is very technical, but what happens in the real world may affect how plausible it is that Congress would have chosen one interpretation over another. So, if you lose, what's going to happen, realistically, to rural hospitals and urban hospitals that serve safety net -- as safety nets?"
777,2024.23-715-t01,petitioner,Brett M. Kavanaugh," And hospitals will close, or do you think that's not realistic?"
778,2024.23-715-t01,petitioner,Ketanji Brown Jackson," Yes. Justice Kagan asked you how close is this to Medicare given the way the DSH statute is constructed, and I guess I'm a little concerned that how close it is or how much it looks like or how much it operates like is really beside the point. So, if we set aside Medicare for a second and we just look at this program, and if we assume, as Justice Kagan does, that this is just about the cash payment, I am wondering about the distinction that you're drawing between eligibility for the program, which we can call entitlement, versus eligibility for the payment. As I understood it, eligibility for the program, or entitlement, gives you the assurance that in any month during the next year  when you fall below the income cap, the government will send you a check. So that's  what's left. Even in a month where you don't get a check, you know that maybe next month you will if you don't have this extra cash coming in. Am I right about that?"
779,2024.23-715-t01,petitioner,Ketanji Brown Jackson," And you also have the government working for you in that effort, right?  So, when you apply, you apply to this program, and you have to meet the eligibility criteria. I'm looking at the statute, and it gives the criteria of you being aged or blind or disabled. Do you have a certain income?  Do you have certain resources?  And the statute says: Shall be an eligible individual for the purposes of this subchapter. Setting aside all the other benefits, if I'm just focusing on the cash benefit, I would think one of the things that comes with  that is the government, every month, is monitoring your finances, and in any month in  which you go below the payment, they will send you a check automatically. Is that right?"
780,2024.23-715-t01,petitioner,Ketanji Brown Jackson," You know, X person on the street who's not enrolled in the program can't just ask the government for money. You get to do that because you are an entitled person and you met those original criteria, right?"
781,2024.23-715-t01,petitioner,Ketanji Brown Jackson," And you get the benefit of picking up the phone and calling the government and saying:  Please send me my check -- or the government does it automatically -- in any month in which you are entitled to  --to get it, right?"
